YJR064W	CCT5	S000003825	P	cytoskeleton organization and biogenesis	7010	ORF|Verified
YJR064W	CCT5	S000003825	C	cytoplasm	5737	ORF|Verified
YJR064W	CCT5	S000003825	C	cytoskeleton	5856	ORF|Verified
YPL219W	PCL8	S000006140	F	enzyme regulator activity	30234	ORF|Verified
YPL219W	PCL8	S000006140	P	carbohydrate metabolism	5975	ORF|Verified
YJR065C	ARP3	S000003826	F	structural molecule activity	5198	ORF|Verified
YJR065C	ARP3	S000003826	P	cytoskeleton organization and biogenesis	7010	ORF|Verified
YJR065C	ARP3	S000003826	C	cytoskeleton	5856	ORF|Verified
YJL048C	UBX6	S000003584	F	molecular_function unknown	5554	ORF|Uncharacterized
YJL048C	UBX6	S000003584	P	biological_process unknown	4	ORF|Uncharacterized
YJL048C	UBX6	S000003584	C	cellular_component unknown	8372	ORF|Uncharacterized
YPL154C	PEP4	S000006075	F	peptidase activity	8233	ORF|Verified
YPL154C	PEP4	S000006075	P	sporulation	30435	ORF|Verified
YPL154C	PEP4	S000006075	C	mitochondrion	5739	ORF|Verified
YAL063C-A		S000028813	F	molecular_function unknown	5554	ORF|Uncharacterized
YAL063C-A		S000028813	P	biological_process unknown	4	ORF|Uncharacterized
YAL063C-A		S000028813	C	cellular_component unknown	8372	ORF|Uncharacterized
YPR171W	BSP1	S000006375	F	molecular_function unknown	5554	ORF|Verified
YPR171W	BSP1	S000006375	P	cytoskeleton organization and biogenesis	7010	ORF|Verified
YPR171W	BSP1	S000006375	C	membrane fraction	5624	ORF|Verified
YER185W		S000000987	F	molecular_function unknown	5554	ORF|Uncharacterized
YER185W		S000000987	P	biological_process unknown	4	ORF|Uncharacterized
YER185W		S000000987	C	membrane	16020	ORF|Uncharacterized
YBR220C		S000000424	F	molecular_function unknown	5554	ORF|Uncharacterized
YBR220C		S000000424	P	biological_process unknown	4	ORF|Uncharacterized
YBR220C		S000000424	C	cellular_component unknown	8372	ORF|Uncharacterized
YPL155C	KIP2	S000006076	F	motor activity	3774	ORF|Verified
YPL155C	KIP2	S000006076	P	cytoskeleton organization and biogenesis	7010	ORF|Verified
YPL155C	KIP2	S000006076	P	nuclear organization and biogenesis	6997	ORF|Verified
YPL155C	KIP2	S000006076	C	mitochondrion	5739	ORF|Verified
YGR100W	MDR1	S000003332	F	enzyme regulator activity	30234	ORF|Verified
YGR100W	MDR1	S000003332	P	biological_process unknown	4	ORF|Verified
YGR100W	MDR1	S000003332	C	cytoplasm	5737	ORF|Verified
YER186C		S000000988	F	molecular_function unknown	5554	ORF|Uncharacterized
YER186C		S000000988	P	biological_process unknown	4	ORF|Uncharacterized
YER186C		S000000988	C	cellular_component unknown	8372	ORF|Uncharacterized
YJR066W	TOR1	S000003827	F	protein binding	5515	ORF|Verified
YJR066W	TOR1	S000003827	P	meiosis	7126	ORF|Verified
YJR066W	TOR1	S000003827	P	signal transduction	7165	ORF|Verified
YJR066W	TOR1	S000003827	C	plasma membrane	5886	ORF|Verified
YJL049W		S000003585	F	molecular_function unknown	5554	ORF|Uncharacterized
YJL049W		S000003585	P	biological_process unknown	4	ORF|Uncharacterized
YJL049W		S000003585	C	cellular_component unknown	8372	ORF|Uncharacterized
YPR172W		S000006376	F	molecular_function unknown	5554	ORF|Uncharacterized
YPR172W		S000006376	P	biological_process unknown	4	ORF|Uncharacterized
YPR172W		S000006376	C	cytoplasm	5737	ORF|Uncharacterized
YPR172W		S000006376	C	nucleus	5634	ORF|Uncharacterized
YJR067C	YAE1	S000003828	F	molecular_function unknown	5554	ORF|Verified
YJR067C	YAE1	S000003828	P	biological_process unknown	4	ORF|Verified
YJR067C	YAE1	S000003828	C	cytoplasm	5737	ORF|Verified
YJR067C	YAE1	S000003828	C	nucleus	5634	ORF|Verified
YBR221C	PDB1	S000000425	F	oxidoreductase activity	16491	ORF|Verified
YBR221C	PDB1	S000000425	C	mitochondrion	5739	ORF|Verified
YBR221C	PDB1	S000000425	C	mitochondrion	5739	ORF|Verified
YPL090C	RPS6A	S000006011	F	structural molecule activity	5198	ORF|Verified
YPL090C	RPS6A	S000006011	P	protein biosynthesis	6412	ORF|Verified
YPL090C	RPS6A	S000006011	C	ribosome	5840	ORF|Verified
YPL090C	RPS6A	S000006011	C	cytoplasm	5737	ORF|Verified
YPR173C	VPS4	S000006377	F	hydrolase activity	16787	ORF|Verified
YPR173C	VPS4	S000006377	P	vesicle-mediated transport	16192	ORF|Verified
YPR173C	VPS4	S000006377	C	cytoplasm	5737	ORF|Verified
YPR173C	VPS4	S000006377	C	endoplasmic reticulum	5783	ORF|Verified
YPL156C	PRM4	S000006077	F	molecular_function unknown	5554	ORF|Verified
YPL156C	PRM4	S000006077	P	conjugation	746	ORF|Verified
YPL156C	PRM4	S000006077	C	membrane	16020	ORF|Verified
YGR101W	PCP1	S000003333	F	peptidase activity	8233	ORF|Verified
YGR101W	PCP1	S000003333	F	peptidase activity	8233	ORF|Verified
YGR101W	PCP1	S000003333	P	organelle organization and biogenesis	6996	ORF|Verified
YGR101W	PCP1	S000003333	C	mitochondrion	5739	ORF|Verified
YGR102C		S000003334	F	molecular_function unknown	5554	ORF|Uncharacterized
YGR102C		S000003334	P	biological_process unknown	4	ORF|Uncharacterized
YGR102C		S000003334	C	mitochondrion	5739	ORF|Uncharacterized
YER187W		S000000989	F	molecular_function unknown	5554	ORF|Uncharacterized
YER187W		S000000989	P	biological_process unknown	4	ORF|Uncharacterized
YER187W		S000000989	C	cellular_component unknown	8372	ORF|Uncharacterized
YBR222C	PCS60	S000000426	P	biological_process unknown	4	ORF|Verified
YBR222C	PCS60	S000000426	C	cytoplasm	5737	ORF|Verified
YPR174C		S000006378	F	molecular_function unknown	5554	ORF|Uncharacterized
YPR174C		S000006378	P	biological_process unknown	4	ORF|Uncharacterized
YPR174C		S000006378	C	nucleus	5634	ORF|Uncharacterized
YPR174C		S000006378	C	endomembrane system	12505	ORF|Uncharacterized
YPR174C		S000006378	C	microtubule organizing center	5815	ORF|Uncharacterized
YGL020C	MDM39	S000002988	F	molecular_function unknown	5554	ORF|Verified
YGL020C	MDM39	S000002988	P	organelle organization and biogenesis	6996	ORF|Verified
YGL020C	MDM39	S000002988	C	endoplasmic reticulum	5783	ORF|Verified
YJR068W	RFC2	S000003829	F	DNA binding	3677	ORF|Verified
YJR068W	RFC2	S000003829	P	DNA metabolism	6259	ORF|Verified
YJR068W	RFC2	S000003829	P	cell cycle	7049	ORF|Verified
YJR068W	RFC2	S000003829	C	chromosome	5694	ORF|Verified
YPL091W	GLR1	S000006012	F	transporter activity	5215	ORF|Verified
YPL091W	GLR1	S000006012	P	response to stress	6950	ORF|Verified
YPL091W	GLR1	S000006012	C	mitochondrion	5739	ORF|Verified
YPL091W	GLR1	S000006012	C	cytoplasm	5737	ORF|Verified
YPL091W	GLR1	S000006012	C	nucleus	5634	ORF|Verified
YPL157W	TGS1	S000006078	F	transferase activity	16740	ORF|Verified
YPL157W	TGS1	S000006078	P	RNA metabolism	16070	ORF|Verified
YPL157W	TGS1	S000006078	C	nucleolus	5730	ORF|Verified
YJR069C	HAM1	S000003830	F	molecular_function unknown	5554	ORF|Verified
YJR069C	HAM1	S000003830	P	DNA metabolism	6259	ORF|Verified
YJR069C	HAM1	S000003830	C	cytoplasm	5737	ORF|Verified
YJR069C	HAM1	S000003830	C	nucleus	5634	ORF|Verified
YBR223C	TDP1	S000000427	F	hydrolase activity	16787	ORF|Verified
YBR223C	TDP1	S000000427	P	DNA metabolism	6259	ORF|Verified
YBR223C	TDP1	S000000427	C	nucleus	5634	ORF|Verified
YBR223C	TDP1	S000000427	C	nucleus	5634	ORF|Verified
Q0250	COX2	S000007281	F	oxidoreductase activity	16491	ORF|Verified
Q0250	COX2	S000007281	P	cellular respiration	45333	ORF|Verified
Q0250	COX2	S000007281	C	mitochondrial membrane	5740	ORF|Verified
YPL158C		S000006079	F	molecular_function unknown	5554	ORF|Uncharacterized
YPL158C		S000006079	P	biological_process unknown	4	ORF|Uncharacterized
YPL158C		S000006079	C	bud	5933	ORF|Uncharacterized
YPL158C		S000006079	C	site of polarized growth	30427	ORF|Uncharacterized
Q0255		S000007282	F	molecular_function unknown	5554	ORF|Uncharacterized
Q0255		S000007282	P	biological_process unknown	4	ORF|Uncharacterized
Q0255		S000007282	C	mitochondrion	5739	ORF|Uncharacterized
YGR103W	NOP7	S000003335	F	molecular_function unknown	5554	ORF|Verified
YGR103W	NOP7	S000003335	P	ribosome biogenesis and assembly	42254	ORF|Verified
YGR103W	NOP7	S000003335	C	nucleus	5634	ORF|Verified
YGR103W	NOP7	S000003335	C	nucleolus	5730	ORF|Verified
YPL092W	SSU1	S000006013	F	transporter activity	5215	ORF|Verified
YPL092W	SSU1	S000006013	P	transport	6810	ORF|Verified
YPL092W	SSU1	S000006013	C	plasma membrane	5886	ORF|Verified
YGR104C	SRB5	S000003336	F	transcription regulator activity	30528	ORF|Verified
YGR104C	SRB5	S000003336	P	transcription	6350	ORF|Verified
YGR104C	SRB5	S000003336	C	nucleus	5634	ORF|Verified
YPR175W	DPB2	S000006379	F	nucleotidyltransferase activity	16779	ORF|Verified
YPR175W	DPB2	S000006379	P	DNA metabolism	6259	ORF|Verified
YPR175W	DPB2	S000006379	C	cytoplasm	5737	ORF|Verified
YPR175W	DPB2	S000006379	C	nucleus	5634	ORF|Verified
YER189W		S000000991	F	molecular_function unknown	5554	ORF|Uncharacterized
YER189W		S000000991	P	biological_process unknown	4	ORF|Uncharacterized
YER189W		S000000991	C	cellular_component unknown	8372	ORF|Uncharacterized
YPR176C	BET2	S000006380	F	transferase activity	16740	ORF|Verified
YPR176C	BET2	S000006380	P	protein modification	6464	ORF|Verified
YPL159C	PET20	S000006080	F	molecular_function unknown	5554	ORF|Uncharacterized
YPL159C	PET20	S000006080	P	biological_process unknown	4	ORF|Uncharacterized
YPL159C	PET20	S000006080	C	cellular_component unknown	8372	ORF|Uncharacterized
YGL021W	ALK1	S000002989	F	protein kinase activity	4672	ORF|Verified
YGL021W	ALK1	S000002989	P	cell cycle	7049	ORF|Verified
YGL021W	ALK1	S000002989	C	nucleus	5634	ORF|Verified
YMR210W		S000004823	F	molecular_function unknown	5554	ORF|Uncharacterized
YMR210W		S000004823	P	biological_process unknown	4	ORF|Uncharacterized
YMR210W		S000004823	C	cellular_component unknown	8372	ORF|Uncharacterized
YDL133C-A	RPL41B	S000002293	F	structural molecule activity	5198	ORF|Verified
YDL133C-A	RPL41B	S000002293	P	protein biosynthesis	6412	ORF|Verified
YDL133C-A	RPL41B	S000002293	C	ribosome	5840	ORF|Verified
YPL093W	NOG1	S000006014	F	hydrolase activity	16787	ORF|Verified
YPL093W	NOG1	S000006014	P	ribosome biogenesis and assembly	42254	ORF|Verified
YPL093W	NOG1	S000006014	C	nucleolus	5730	ORF|Verified
YPL094C	SEC62	S000006015	F	protein binding	5515	ORF|Verified
YPL094C	SEC62	S000006015	F	protein binding	5515	ORF|Verified
YPL094C	SEC62	S000006015	P	transport	6810	ORF|Verified
YPL094C	SEC62	S000006015	C	endoplasmic reticulum	5783	ORF|Verified
YGL022W	STT3	S000002990	F	transferase activity	16740	ORF|Verified
YGL022W	STT3	S000002990	P	protein modification	6464	ORF|Verified
YGL022W	STT3	S000002990	C	endoplasmic reticulum	5783	ORF|Verified
Q0275	COX3	S000007283	F	oxidoreductase activity	16491	ORF|Verified
Q0275	COX3	S000007283	P	cellular respiration	45333	ORF|Verified
Q0275	COX3	S000007283	C	mitochondrial membrane	5740	ORF|Verified
YGR105W	VMA21	S000003337	F	molecular_function unknown	5554	ORF|Verified
YGR105W	VMA21	S000003337	C	endoplasmic reticulum	5783	ORF|Verified
YMR211W	DML1	S000004824	F	structural molecule activity	5198	ORF|Verified
YMR211W	DML1	S000004824	P	cell cycle	7049	ORF|Verified
YMR211W	DML1	S000004824	P	organelle organization and biogenesis	6996	ORF|Verified
YMR211W	DML1	S000004824	C	cytoplasm	5737	ORF|Verified
YMR211W	DML1	S000004824	C	mitochondrion	5739	ORF|Verified
YBR225W		S000000429	F	molecular_function unknown	5554	ORF|Uncharacterized
YBR225W		S000000429	P	biological_process unknown	4	ORF|Uncharacterized
YBR225W		S000000429	C	cellular_component unknown	8372	ORF|Uncharacterized
YGL023C	PIB2	S000002991	P	vesicle-mediated transport	16192	ORF|Verified
YGL023C	PIB2	S000002991	C	mitochondrion	5739	ORF|Verified
YGR106C		S000003338	F	molecular_function unknown	5554	ORF|Uncharacterized
YGR106C		S000003338	P	biological_process unknown	4	ORF|Uncharacterized
YGR106C		S000003338	C	membrane	16020	ORF|Uncharacterized
YGR106C		S000003338	C	vacuole	5773	ORF|Uncharacterized
YMR212C	EFR3	S000004825	F	molecular_function unknown	5554	ORF|Verified
YMR212C	EFR3	S000004825	P	morphogenesis	9653	ORF|Verified
YMR212C	EFR3	S000004825	C	mitochondrion	5739	ORF|Verified
YHR072W-A	NOP10	S000007455	F	RNA binding	3723	ORF|Verified
YHR072W-A	NOP10	S000007455	P	RNA metabolism	16070	ORF|Verified
YHR072W-A	NOP10	S000007455	C	nucleus	5634	ORF|Verified
YPL095C		S000006016	F	molecular_function unknown	5554	ORF|Uncharacterized
YPL095C		S000006016	P	biological_process unknown	4	ORF|Uncharacterized
YPL095C		S000006016	C	cellular_component unknown	8372	ORF|Uncharacterized
YGR040W	KSS1	S000003272	F	protein kinase activity	4672	ORF|Verified
YGR040W	KSS1	S000003272	F	signal transducer activity	4871	ORF|Verified
YGR040W	KSS1	S000003272	P	signal transduction	7165	ORF|Verified
YGR040W	KSS1	S000003272	C	nucleus	5634	ORF|Verified
YBR160W	CDC28	S000000364	F	protein kinase activity	4672	ORF|Verified
YBR160W	CDC28	S000000364	P	cell cycle	7049	ORF|Verified
YBR160W	CDC28	S000000364	P	protein modification	6464	ORF|Verified
YBR160W	CDC28	S000000364	P	meiosis	7126	ORF|Verified
YBR160W	CDC28	S000000364	C	nucleus	5634	ORF|Verified
YBR160W	CDC28	S000000364	C	cytoplasm	5737	ORF|Verified
YML130C	ERO1	S000004599	F	transporter activity	5215	ORF|Verified
YML130C	ERO1	S000004599	P	protein modification	6464	ORF|Verified
YML130C	ERO1	S000004599	C	endoplasmic reticulum	5783	ORF|Verified
YPR178W	PRP4	S000006382	F	RNA binding	3723	ORF|Verified
YPR178W	PRP4	S000006382	P	RNA metabolism	16070	ORF|Verified
YPR178W	PRP4	S000006382	C	nucleus	5634	ORF|Verified
YBR227C	MCX1	S000000431	F	protein binding	5515	ORF|Verified
YBR227C	MCX1	S000000431	P	biological_process unknown	4	ORF|Verified
YBR227C	MCX1	S000000431	C	mitochondrion	5739	ORF|Verified
YPR179C	HDA3	S000006383	F	hydrolase activity	16787	ORF|Verified
YPR179C	HDA3	S000006383	P	protein modification	6464	ORF|Verified
YPR179C	HDA3	S000006383	P	transcription	6350	ORF|Verified
YPR179C	HDA3	S000006383	C	nucleus	5634	ORF|Verified
YGR041W	BUD9	S000003273	F	molecular_function unknown	5554	ORF|Verified
YGR041W	BUD9	S000003273	P	cytokinesis	910	ORF|Verified
YGR041W	BUD9	S000003273	C	bud	5933	ORF|Verified
YGR041W	BUD9	S000003273	C	site of polarized growth	30427	ORF|Verified
YMR213W	CEF1	S000004826	F	RNA binding	3723	ORF|Verified
YMR213W	CEF1	S000004826	P	RNA metabolism	16070	ORF|Verified
YMR213W	CEF1	S000004826	C	nucleus	5634	ORF|Verified
YBR161W	CSH1	S000000365	F	transferase activity	16740	ORF|Verified
YBR161W	CSH1	S000000365	P	lipid metabolism	6629	ORF|Verified
YBR161W	CSH1	S000000365	C	vacuole	5773	ORF|Verified
YGL025C	PGD1	S000002993	F	transcription regulator activity	30528	ORF|Verified
YGL025C	PGD1	S000002993	P	transcription	6350	ORF|Verified
YGL025C	PGD1	S000002993	C	nucleus	5634	ORF|Verified
YPL096W	PNG1	S000006017	F	hydrolase activity	16787	ORF|Verified
YPL096W	PNG1	S000006017	P	protein catabolism	30163	ORF|Verified
YPL096W	PNG1	S000006017	C	mitochondrion	5739	ORF|Verified
YPL096W	PNG1	S000006017	C	nucleus	5634	ORF|Verified
YBR162C	TOS1	S000000366	F	molecular_function unknown	5554	ORF|Uncharacterized
YBR162C	TOS1	S000000366	P	biological_process unknown	4	ORF|Uncharacterized
YBR162C	TOS1	S000000366	C	cell wall	5618	ORF|Uncharacterized
YGR042W		S000003274	F	molecular_function unknown	5554	ORF|Uncharacterized
YGR042W		S000003274	P	biological_process unknown	4	ORF|Uncharacterized
YGR042W		S000003274	C	nucleus	5634	ORF|Uncharacterized
YGR042W		S000003274	C	cytoplasm	5737	ORF|Uncharacterized
YML131W		S000004600	F	molecular_function unknown	5554	ORF|Uncharacterized
YML131W		S000004600	P	biological_process unknown	4	ORF|Uncharacterized
YML131W		S000004600	C	cytoplasm	5737	ORF|Uncharacterized
YGR108W	CLB1	S000003340	F	enzyme regulator activity	30234	ORF|Verified
YGR108W	CLB1	S000003340	P	meiosis	7126	ORF|Verified
YGR108W	CLB1	S000003340	P	cell cycle	7049	ORF|Verified
YGR108W	CLB1	S000003340	C	nucleus	5634	ORF|Verified
YMR214W	SCJ1	S000004827	F	protein binding	5515	ORF|Verified
YMR214W	SCJ1	S000004827	P	response to stress	6950	ORF|Verified
YMR214W	SCJ1	S000004827	C	endoplasmic reticulum	5783	ORF|Verified
YGR043C		S000003275	F	transferase activity	16740	ORF|Uncharacterized
YGR043C		S000003275	P	biological_process unknown	4	ORF|Uncharacterized
YGR043C		S000003275	C	nucleus	5634	ORF|Uncharacterized
YGL026C	TRP5	S000002994	F	lyase activity	16829	ORF|Verified
YGL026C	TRP5	S000002994	P	amino acid and derivative metabolism	6519	ORF|Verified
YGL026C	TRP5	S000002994	C	cytoplasm	5737	ORF|Verified
YGL026C	TRP5	S000002994	C	nucleus	5634	ORF|Verified
YBR228W	SLX1	S000000432	F	hydrolase activity	16787	ORF|Verified
YBR228W	SLX1	S000000432	P	DNA metabolism	6259	ORF|Verified
YBR228W	SLX1	S000000432	C	nucleus	5634	ORF|Verified
YPL097W	MSY1	S000006018	F	ligase activity	16874	ORF|Verified
YPL097W	MSY1	S000006018	P	protein biosynthesis	6412	ORF|Verified
YPL097W	MSY1	S000006018	C	mitochondrion	5739	ORF|Verified
YPL097W	MSY1	S000006018	C	mitochondrion	5739	ORF|Verified
YGR109C	CLB6	S000003341	F	enzyme regulator activity	30234	ORF|Verified
YGR109C	CLB6	S000003341	P	DNA metabolism	6259	ORF|Verified
YGR109C	CLB6	S000003341	P	cell cycle	7049	ORF|Verified
YGR109C	CLB6	S000003341	C	cellular_component unknown	8372	ORF|Verified
YBL080C	PET112	S000000176	F	molecular_function unknown	5554	ORF|Verified
YBL080C	PET112	S000000176	P	protein biosynthesis	6412	ORF|Verified
YBL080C	PET112	S000000176	C	mitochondrion	5739	ORF|Verified
YBL080C	PET112	S000000176	C	mitochondrion	5739	ORF|Verified
YBR229C	ROT2	S000000433	F	hydrolase activity	16787	ORF|Verified
YBR229C	ROT2	S000000433	P	cell wall organization and biogenesis	7047	ORF|Verified
YBR229C	ROT2	S000000433	C	mitochondrion	5739	ORF|Verified
YBR229C	ROT2	S000000433	C	endoplasmic reticulum	5783	ORF|Verified
YPL098C		S000006019	F	molecular_function unknown	5554	ORF|Uncharacterized
YPL098C		S000006019	P	biological_process unknown	4	ORF|Uncharacterized
YPL098C		S000006019	C	cellular_component unknown	8372	ORF|Uncharacterized
YML132W	COS3	S000004601	F	protein binding	5515	ORF|Verified
YML132W	COS3	S000004601	P	cell homeostasis	19725	ORF|Verified
YML132W	COS3	S000004601	C	membrane fraction	5624	ORF|Verified
YMR215W	GAS3	S000004828	F	transferase activity	16740	ORF|Verified
YMR215W	GAS3	S000004828	P	biological_process unknown	4	ORF|Verified
YMR215W	GAS3	S000004828	C	cell wall	5618	ORF|Verified
YBR163W	DEM1	S000000367	F	molecular_function unknown	5554	ORF|Verified
YBR163W	DEM1	S000000367	P	biological_process unknown	4	ORF|Verified
YBR163W	DEM1	S000000367	C	mitochondrion	5739	ORF|Verified
YGR044C	RME1	S000003276	F	transcription regulator activity	30528	ORF|Verified
YGR044C	RME1	S000003276	P	meiosis	7126	ORF|Verified
YGR044C	RME1	S000003276	C	nucleus	5634	ORF|Verified
YGL027C	CWH41	S000002995	F	hydrolase activity	16787	ORF|Verified
YGL027C	CWH41	S000002995	P	cell wall organization and biogenesis	7047	ORF|Verified
YGL027C	CWH41	S000002995	P	cell wall organization and biogenesis	7047	ORF|Verified
YGL027C	CWH41	S000002995	C	endoplasmic reticulum	5783	ORF|Verified
YMR150C	IMP1	S000004758	F	peptidase activity	8233	ORF|Verified
YMR150C	IMP1	S000004758	P	protein modification	6464	ORF|Verified
YMR150C	IMP1	S000004758	C	mitochondrial membrane	5740	ORF|Verified
YML133C		S000004602	F	helicase activity	4386	ORF|Uncharacterized
YML133C		S000004602	P	biological_process unknown	4	ORF|Uncharacterized
YML133C		S000004602	C	mitochondrion	5739	ORF|Uncharacterized
YMR216C	SKY1	S000004829	F	protein kinase activity	4672	ORF|Verified
YMR216C	SKY1	S000004829	P	cell homeostasis	19725	ORF|Verified
YMR216C	SKY1	S000004829	C	cytoplasm	5737	ORF|Verified
YBR164C	ARL1	S000000368	F	hydrolase activity	16787	ORF|Verified
YBR164C	ARL1	S000000368	P	vesicle-mediated transport	16192	ORF|Verified
YBR164C	ARL1	S000000368	P	vesicle-mediated transport	16192	ORF|Verified
YPL099C	FMP14	S000006020	F	molecular_function unknown	5554	ORF|Uncharacterized
YPL099C	FMP14	S000006020	P	biological_process unknown	4	ORF|Uncharacterized
YPL099C	FMP14	S000006020	C	mitochondrion	5739	ORF|Uncharacterized
YBL081W		S000000177	F	molecular_function unknown	5554	ORF|Uncharacterized
YBL081W		S000000177	P	biological_process unknown	4	ORF|Uncharacterized
YBL081W		S000000177	C	cellular_component unknown	8372	ORF|Uncharacterized
YGR045C		S000003277	F	molecular_function unknown	5554	ORF|Uncharacterized
YGR045C		S000003277	P	biological_process unknown	4	ORF|Uncharacterized
YGR045C		S000003277	C	cellular_component unknown	8372	ORF|Uncharacterized
YGL028C	SCW11	S000002996	F	hydrolase activity	16787	ORF|Verified
YGL028C	SCW11	S000002996	P	cytokinesis	910	ORF|Verified
YGL028C	SCW11	S000002996	C	cell wall	5618	ORF|Verified
YBL082C	RHK1	S000000178	F	transferase activity	16740	ORF|Verified
YBL082C	RHK1	S000000178	P	protein modification	6464	ORF|Verified
YBL082C	RHK1	S000000178	C	endoplasmic reticulum	5783	ORF|Verified
YBL082C	RHK1	S000000178	C	endoplasmic reticulum	5783	ORF|Verified
YMR217W	GUA1	S000004830	F	ligase activity	16874	ORF|Verified
YMR217W	GUA1	S000004830	C	cellular_component unknown	8372	ORF|Verified
YJR005C-A		S000028523	F	molecular_function unknown	5554	ORF|Uncharacterized
YJR005C-A		S000028523	P	biological_process unknown	4	ORF|Uncharacterized
YJR005C-A		S000028523	C	cellular_component unknown	8372	ORF|Uncharacterized
YBR165W	UBS1	S000000369	F	molecular_function unknown	5554	ORF|Verified
YBR165W	UBS1	S000000369	P	protein modification	6464	ORF|Verified
YBR165W	UBS1	S000000369	C	nucleus	5634	ORF|Verified
YMR218C	TRS130	S000004831	F	molecular_function unknown	5554	ORF|Verified
YMR218C	TRS130	S000004831	P	vesicle-mediated transport	16192	ORF|Verified
YMR218C	TRS130	S000004831	P	transport	6810	ORF|Verified
YMR218C	TRS130	S000004831	C	Golgi apparatus	5794	ORF|Verified
YBR166C	TYR1	S000000370	F	oxidoreductase activity	16491	ORF|Verified
YBR166C	TYR1	S000000370	P	amino acid and derivative metabolism	6519	ORF|Verified
YBR166C	TYR1	S000000370	C	cytoplasm	5737	ORF|Verified
YGR046W		S000003278	F	molecular_function unknown	5554	ORF|Uncharacterized
YGR046W		S000003278	P	transport	6810	ORF|Uncharacterized
YGR046W		S000003278	C	mitochondrion	5739	ORF|Uncharacterized
YGL029W	CGR1	S000002997	F	molecular_function unknown	5554	ORF|Verified
YGL029W	CGR1	S000002997	P	ribosome biogenesis and assembly	42254	ORF|Verified
YGL029W	CGR1	S000002997	C	nucleolus	5730	ORF|Verified
YMR152W	YIM1	S000004760	F	peptidase activity	8233	ORF|Verified
YMR152W	YIM1	S000004760	F	peptidase activity	8233	ORF|Verified
YMR152W	YIM1	S000004760	P	protein modification	6464	ORF|Verified
YMR152W	YIM1	S000004760	C	cytoplasm	5737	ORF|Verified
YGR047C	TFC4	S000003279	F	transcription regulator activity	30528	ORF|Verified
YGR047C	TFC4	S000003279	P	transcription	6350	ORF|Verified
YGR047C	TFC4	S000003279	C	nucleus	5634	ORF|Verified
YBL084C	CDC27	S000000180	F	protein binding	5515	ORF|Verified
YBL084C	CDC27	S000000180	P	protein catabolism	30163	ORF|Verified
YBL084C	CDC27	S000000180	C	nucleus	5634	ORF|Verified
YBR167C	POP7	S000000371	F	hydrolase activity	16787	ORF|Verified
YBR167C	POP7	S000000371	P	RNA metabolism	16070	ORF|Verified
YBR167C	POP7	S000000371	P	ribosome biogenesis and assembly	42254	ORF|Verified
YBR167C	POP7	S000000371	C	nucleolus	5730	ORF|Verified
YML070W	DAK1	S000004535	F	transferase activity	16740	ORF|Verified
YML070W	DAK1	S000004535	P	response to stress	6950	ORF|Verified
YML070W	DAK1	S000004535	C	cytoplasm	5737	ORF|Verified
YMR153W	NUP53	S000004762	F	structural molecule activity	5198	ORF|Verified
YMR153W	NUP53	S000004762	P	nuclear organization and biogenesis	6997	ORF|Verified
YMR153W	NUP53	S000004762	C	nucleus	5634	ORF|Verified
YMR153W	NUP53	S000004762	C	endomembrane system	12505	ORF|Verified
YMR219W	ESC1	S000004832	F	molecular_function unknown	5554	ORF|Verified
YMR219W	ESC1	S000004832	P	transcription	6350	ORF|Verified
YMR219W	ESC1	S000004832	C	nucleus	5634	ORF|Verified
YML071C	COG8	S000004536	F	molecular_function unknown	5554	ORF|Verified
YML071C	COG8	S000004536	P	vesicle-mediated transport	16192	ORF|Verified
YML071C	COG8	S000004536	P	transport	6810	ORF|Verified
YML071C	COG8	S000004536	C	Golgi apparatus	5794	ORF|Verified
YMR154C	RIM13	S000004763	F	peptidase activity	8233	ORF|Verified
YMR154C	RIM13	S000004763	P	protein modification	6464	ORF|Verified
YMR154C	RIM13	S000004763	C	cellular_component unknown	8372	ORF|Verified
YGR048W	UFD1	S000003280	F	protein binding	5515	ORF|Verified
YGR048W	UFD1	S000003280	P	transport	6810	ORF|Verified
YGR048W	UFD1	S000003280	C	endoplasmic reticulum	5783	ORF|Verified
YBL085W	BOI1	S000000181	P	cytoskeleton organization and biogenesis	7010	ORF|Verified
YBL085W	BOI1	S000000181	P	signal transduction	7165	ORF|Verified
YBL085W	BOI1	S000000181	C	bud	5933	ORF|Verified
YBR168W	PEX32	S000000372	F	molecular_function unknown	5554	ORF|Verified
YBR168W	PEX32	S000000372	P	organelle organization and biogenesis	6996	ORF|Verified
YBR168W	PEX32	S000000372	C	membrane	16020	ORF|Verified
YBR168W	PEX32	S000000372	C	peroxisome	5777	ORF|Verified
YML072C	TCB3	S000004537	P	biological_process unknown	4	ORF|Verified
YML072C	TCB3	S000004537	C	mitochondrion	5739	ORF|Verified
YML072C	TCB3	S000004537	C	bud	5933	ORF|Verified
YBL086C		S000000182	F	molecular_function unknown	5554	ORF|Uncharacterized
YBL086C		S000000182	P	biological_process unknown	4	ORF|Uncharacterized
YBL086C		S000000182	C	cellular_component unknown	8372	ORF|Uncharacterized
YBR169C	SSE2	S000000373	F	molecular_function unknown	5554	ORF|Verified
YBR169C	SSE2	S000000373	C	cytoplasm	5737	ORF|Verified
YGR049W	SCM4	S000003281	F	molecular_function unknown	5554	ORF|Verified
